Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Wakefield,40.89470517661,-73.84720052054902,Shell,40.894187118166535,-73.84586195733382,Gas Station
Wakefield,40.89470517661,-73.84720052054902,Pitman Deli,40.89674377441406,-73.84439849853516,Food
Wakefield,40.89470517661,-73.84720052054902,Julio C Barber Shop 2,40.892648,-73.855725,Salon / Barbershop
Wakefield,40.89470517661,-73.84720052054902,Lollipops Gelato,40.894123150205274,-73.84589162362325,Dessert Shop
Wakefield,40.89470517661,-73.84720052054902,Ely Avenue,40.892967,-73.846539,Road
Wakefield,40.89470517661,-73.84720052054902,Shell,40.891771000000006,-73.853213,Gas Station
Wakefield,40.89470517661,-73.84720052054902,Public School 87,40.895487,-73.84600400000001,School
Wakefield,40.89470517661,-73.84720052054902,Pittman Ave bodega,40.89674377441406,-73.84439849853516,Convenience Store
Wakefield,40.89470517661,-73.84720052054902,Carvel Ice Cream,40.890486685759605,-73.84856772568665,Ice Cream Shop
Wakefield,40.89470517661,-73.84720052054902,Rite Aid,40.896649,-73.8448461,Pharmacy
Wakefield,40.89470517661,-73.84720052054902,Roots,40.89529046624434,-73.84447645382107,Professional & Other Places
Wakefield,40.89470517661,-73.84720052054902,Popeyes Louisiana Kitchen,40.889502652424504,-73.84338927759532,Fried Chicken Joint
Wakefield,40.89470517661,-73.84720052054902,Gulf Gas White Plains Rd,40.89478302001953,-73.8497085571289,Gas Station
Wakefield,40.89470517661,-73.84720052054902,Subway,40.89046821651127,-73.8491520209833,Sandwich Place
Wakefield,40.89470517661,-73.84720052054902,Walgreens,40.896528,-73.8447,Pharmacy
Wakefield,40.89470517661,-73.84720052054902,Cooler Runnings Jamaican Restaurant Inc,40.898083,-73.850259,Caribbean Restaurant
Wakefield,40.89470517661,-73.84720052054902,Edenwald Liquors,40.890941999999995,-73.85045500000001,Liquor Store
Wakefield,40.89470517661,-73.84720052054902,4131 Grace Ave,40.893719417104975,-73.8457629335832,Professional & Other Places
Wakefield,40.89470517661,-73.84720052054902,The Block,40.891606,-73.844401,Other Great Outdoors
Wakefield,40.89470517661,-73.84720052054902,Citibank,40.89416116355705,-73.84582476612417,Bank
Wakefield,40.89470517661,-73.84720052054902,Chef Central,40.89162456,-73.84453126,Diner
Wakefield,40.89470517661,-73.84720052054902,Fort Negril Jamaican Restaurant,40.89808654785156,-73.85026550292969,Food
Wakefield,40.89470517661,-73.84720052054902,McDonald's,40.889434814453125,-73.84336853027344,Fast Food Restaurant
Wakefield,40.89470517661,-73.84720052054902,Baychester Avenue Food Truck,40.890479268747484,-73.84272476029565,Food Truck
Wakefield,40.89470517661,-73.84720052054902,Starbucks,40.88892,-73.84622,Coffee Shop
Wakefield,40.89470517661,-73.84720052054902,Backyard Tv Lounge,40.895099579117684,-73.8545211105496,General Entertainment
Wakefield,40.89470517661,-73.84720052054902,The Chamber,40.89155960083008,-73.84446716308594,Bed & Breakfast
Wakefield,40.89470517661,-73.84720052054902,Little stars School,40.89133360930042,-73.84545280083691,Nursery School
Wakefield,40.89470517661,-73.84720052054902,Bronxwood Towers,40.89222559970763,-73.85396978761717,Residential Building (Apartment / Condo)
Wakefield,40.89470517661,-73.84720052054902,mt cernon chamber of commerce,40.8942,-73.8454,College Rec Center
Wakefield,40.89470517661,-73.84720052054902,Astor Child Guiance Center Day Treatment Progam,40.895549,-73.853952,School
Wakefield,40.89470517661,-73.84720052054902,NYCCOC Bronx Region,40.89168930053711,-73.85106658935547,Church
Wakefield,40.89470517661,-73.84720052054902,Pastele Factory,40.89878722439789,-73.84833812713623,Spanish Restaurant
Wakefield,40.89470517661,-73.84720052054902,Foodtown White Plains Rd,40.89090043451517,-73.85140266988313,Grocery Store
Wakefield,40.89470517661,-73.84720052054902,Brothers Pizza and pasta,40.89848,-73.85390699999999,Pizza Place
Wakefield,40.89470517661,-73.84720052054902,Cool Running Restaurant,40.898399,-73.84881,Food
Wakefield,40.89470517661,-73.84720052054902,Majestic Cleaners,40.898527,-73.85039,Dry Cleaner
Wakefield,40.89470517661,-73.84720052054902,Abbott’s Party Rental,40.891519,-73.85217800000001,Rental Service
Wakefield,40.89470517661,-73.84720052054902,Charging Station,40.893918395535934,-73.83986256367888,Speakeasy
Wakefield,40.89470517661,-73.84720052054902,Advance Art Studios,40.895681,-73.842105,Nightlife Spot
Wakefield,40.89470517661,-73.84720052054902,Mount Saint Michael Academy,40.899266249131884,-73.84223658064,High School
Wakefield,40.89470517661,-73.84720052054902,Philadelphia Seventh-day Adventist Church,40.89153237673134,-73.85125803052996,Church
Wakefield,40.89470517661,-73.84720052054902,King of kings barber shop,40.891053,-73.849326,Salon / Barbershop
Wakefield,40.89470517661,-73.84720052054902,MTA New York City Bus - Bx16/Bx39 @ Nereid Avenue and Byron Avenue,40.897774,-73.85259,Bus Stop
Wakefield,40.89470517661,-73.84720052054902,Strang Avenue Auto,40.889792,-73.844082,Auto Workshop
Wakefield,40.89470517661,-73.84720052054902,Par-City,40.89021141,-73.84700158,Music Venue
Wakefield,40.89470517661,-73.84720052054902,Yafai Corner Store,40.894744992256165,-73.85030686855316,Candy Store
Wakefield,40.89470517661,-73.84720052054902,Dee-Lectable Pleasure Cakes,40.890736042333955,-73.85183339667164,Bakery
Wakefield,40.89470517661,-73.84720052054902,Hong Kong China King,40.88956832885742,-73.84291076660156,Chinese Restaurant
Wakefield,40.89470517661,-73.84720052054902,Bissel Gardens,40.89960042479759,-73.84977164257448,Garden
Wakefield,40.89470517661,-73.84720052054902,The Hair Loft by Nadine,40.89843,-73.850739,Health & Beauty Service
Wakefield,40.89470517661,-73.84720052054902,KO Car Wash,40.889564,-73.844488,Car Wash
Wakefield,40.89470517661,-73.84720052054902,Library,40.89608745322638,-73.84595245891025,Library
Wakefield,40.89470517661,-73.84720052054902,Great Dry Cleaners,40.89261877859725,-73.85270633340704,Laundry Service
Wakefield,40.89470517661,-73.84720052054902,Good Neighbor Super Laundromat,40.890491,-73.849264,Laundry Service
Wakefield,40.89470517661,-73.84720052054902,Liquor Land,40.890960693359375,-73.85055541992188,Winery
Wakefield,40.89470517661,-73.84720052054902,Vanguard Health Center,40.892436,-73.853493,Doctor's Office
Wakefield,40.89470517661,-73.84720052054902,New Era,40.89350696677242,-73.8452173293519,Cosmetics Shop
Wakefield,40.89470517661,-73.84720052054902,Rosa Beauty Salon,40.89113274713434,-73.8513452395735,Salon / Barbershop
Wakefield,40.89470517661,-73.84720052054902,P.S 87  community park,40.8959735,-73.8474609,Playground
Wakefield,40.89470517661,-73.84720052054902,my neighbor park,40.89586380424418,-73.84452239967138,Playground
Wakefield,40.89470517661,-73.84720052054902,Delany Sisters Medical Center,40.89229965209961,-73.85340118408203,Doctor's Office
Wakefield,40.89470517661,-73.84720052054902,Dentist's Office,40.899456,-73.84581899999999,Dentist's Office
Wakefield,40.89470517661,-73.84720052054902,Dyme Life Radio,40.894541333333336,-73.84326600000001,Music Venue
Wakefield,40.89470517661,-73.84720052054902,Where It's At Activity Center,40.891053,-73.849326,Event Space
Wakefield,40.89470517661,-73.84720052054902,Famous Barbershop,40.895085073110025,-73.8456250968673,Miscellaneous Shop
Wakefield,40.89470517661,-73.84720052054902,Redeemer Evangelical Lutheran Church,40.897008,-73.851584,Church
Wakefield,40.89470517661,-73.84720052054902,Payless Laundromat,40.897007,-73.844152,Laundry Service
Wakefield,40.89470517661,-73.84720052054902,Fine Fare,40.88924476474482,-73.84357937403945,Supermarket
Wakefield,40.89470517661,-73.84720052054902,Great Day Cleaners,40.89165,-73.852689,Laundry Service
Wakefield,40.89470517661,-73.84720052054902,Dimples Salon,40.892664,-73.854113,Salon / Barbershop
Wakefield,40.89470517661,-73.84720052054902,Land Of Skyrim,40.89937467955576,-73.85110403209015,Arcade
Wakefield,40.89470517661,-73.84720052054902,741 Hunts Point Avenue,40.889555,-73.843807,Residential Building (Apartment / Condo)
Wakefield,40.89470517661,-73.84720052054902,Digney Avenue,40.892736756705155,-73.851385440792,Housing Development
Wakefield,40.89470517661,-73.84720052054902,Khans Income Tax Services,40.897916593493505,-73.85356778033888,Coworking Space
Wakefield,40.89470517661,-73.84720052054902,Pragmatech Sound Corporation,40.899576,-73.851329,Warehouse
Wakefield,40.89470517661,-73.84720052054902,"Rest Medical Care, P.C",40.890821,-73.85009000000001,Doctor's Office
Wakefield,40.89470517661,-73.84720052054902,The Clubhouse,40.89249,-73.853578,Coworking Space
Wakefield,40.89470517661,-73.84720052054902,Jatown,40.89637635795735,-73.85070776201196,Convenience Store
Wakefield,40.89470517661,-73.84720052054902,Taxman Shippy,40.89064407348633,-73.84951782226562,Coworking Space
Wakefield,40.89470517661,-73.84720052054902,KNIGHTmare Gym,40.891589869109815,-73.8440744271743,College Gym
Wakefield,40.89470517661,-73.84720052054902,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop
Wakefield,40.89470517661,-73.84720052054902,Jordan Tire & Radiator Inc.,40.884598,-73.830511,Automotive Shop
Wakefield,40.89470517661,-73.84720052054902,Deli LM,40.898373,-73.848908,Deli / Bodega
Wakefield,40.89470517661,-73.84720052054902,Salon,40.893644,-73.84362800000001,Salon / Barbershop
Wakefield,40.89470517661,-73.84720052054902,Chois' Laundromat,40.891199,-73.851198,Laundry Service
Wakefield,40.89470517661,-73.84720052054902,One Love Ink,40.891669406125374,-73.85206886025112,Tattoo Parlor
Wakefield,40.89470517661,-73.84720052054902,Bethel Young Fruit &  Vegetable,40.892452239990234,-73.85755157470703,Fruit & Vegetable Store
Wakefield,40.89470517661,-73.84720052054902,Milan the Salon,40.898423,-73.85070999999999,Salon / Barbershop
Co-op City,40.87429419303012,-73.82993910812398,I.S. 180 Dr. Daniel Hale Williams School,40.87445068359375,-73.83195495605469,School
Co-op City,40.87429419303012,-73.82993910812398,Co-op City Parking Garage 2,40.874568660954786,-73.82880255160259,Parking
Co-op City,40.87429419303012,-73.82993910812398,Co-op City Greenway,40.872925788005475,-73.82917589095324,Other Great Outdoors
Co-op City,40.87429419303012,-73.82993910812398,Drieser Loop,40.87603731089289,-73.8295718068947,Road
Co-op City,40.87429419303012,-73.82993910812398,MS 181,40.874979863345395,-73.83120235418824,School
Co-op City,40.87429419303012,-73.82993910812398,Bxm7 Manhattan Bound,40.87583589901605,-73.82934349728828,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,"Payless Discount Liquor Store, Inc.",40.876651,-73.829092,Liquor Store
Co-op City,40.87429419303012,-73.82993910812398,Rite Aid,40.8703448818904,-73.82830202579498,Pharmacy
Co-op City,40.87429419303012,-73.82993910812398,Capri II Pizza,40.87637420537464,-73.82994042507629,Pizza Place
Co-op City,40.87429419303012,-73.82993910812398,Dollar Tree,40.87012498449601,-73.82898863175873,Discount Store
Co-op City,40.87429419303012,-73.82993910812398,Food Universe Marketplace,40.87673987981054,-73.82898048976519,Grocery Store
Co-op City,40.87429419303012,-73.82993910812398,Tropicana Bus To Atlantic City,40.876042,-73.828918,Bus Stop
Co-op City,40.87429419303012,-73.82993910812398,Co-op City building 19,40.873046,-73.830324,Residential Building (Apartment / Condo)
Co-op City,40.87429419303012,-73.82993910812398,My Gym,40.872680916596316,-73.82939989422539,Gym / Fitness Center
Co-op City,40.87429419303012,-73.82993910812398,truman track n field,40.87496253317124,-73.83084729386773,Baseball Field
Co-op City,40.87429419303012,-73.82993910812398,Coop City Section 4,40.87359673984577,-73.825913455576,Residential Building (Apartment / Condo)
Co-op City,40.87429419303012,-73.82993910812398,The Park,40.87764512391663,-73.83083580661068,Park
Co-op City,40.87429419303012,-73.82993910812398,GREEN WAY IN CO OP CITY,40.87454754839479,-73.82618915642101,Trail
Co-op City,40.87429419303012,-73.82993910812398,Dal Hardware,40.876670180780344,-73.83258760559968,Hardware Store
Co-op City,40.87429419303012,-73.82993910812398,The City Lounge,40.87675476074219,-73.83340454101562,Bar
Co-op City,40.87429419303012,-73.82993910812398,MTA Bus Stop - Bx30 Bx38 Qbx 1 - Debs Place,40.8780320428413,-73.82926778976226,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,MTA MaBSTOA Bus Bx28 / Bx30 / Bx38 / MTA Bus Bx23/ BxM7/ Q50 at the Dreiser Loop / Co-op City Blvd (Section 1/2),40.875943195045075,-73.82940420195395,Bus Station
Co-op City,40.87429419303012,-73.82993910812398,New York Public Library - Baychester Library,40.87064036622154,-73.82924814637455,Library
Co-op City,40.87429419303012,-73.82993910812398,MTA MaBSTOA Bus Bx23 / Bx26 / Bx28 / Q50 at Asch Loop / alcott Place,40.871387402235094,-73.830646276474,Bus Station
Co-op City,40.87429419303012,-73.82993910812398,Harry S Truman High School,40.87451209101139,-73.83330673241741,High School
Co-op City,40.87429419303012,-73.82993910812398,Guang Hui Chinese Restaurant,40.876651,-73.829092,Chinese Restaurant
Co-op City,40.87429419303012,-73.82993910812398,Wine & Liquor,40.87164812751022,-73.82898060584233,Winery
Co-op City,40.87429419303012,-73.82993910812398,Bartow Liquors,40.87016297370064,-73.82881217223992,Liquor Store
Co-op City,40.87429419303012,-73.82993910812398,Bartow Mall,40.86962910502878,-73.82806667576247,Shopping Mall
Co-op City,40.87429419303012,-73.82993910812398,Food Universe Marketplace,40.87028,-73.828611,Supermarket
Co-op City,40.87429419303012,-73.82993910812398,Juice Bar,40.876156,-73.829506,Juice Bar
Co-op City,40.87429419303012,-73.82993910812398,Townhouse Restaurant,40.876085887834265,-73.82886815052547,Restaurant
Co-op City,40.87429419303012,-73.82993910812398,8 Bus,40.87144138390374,-73.83204770854971,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,charley's Philly Steaks,40.876088,-73.828739,Sandwich Place
Co-op City,40.87429419303012,-73.82993910812398,Bm7 bus,40.87592124938965,-73.82881164550781,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,Triangle Plaza,40.87684685845825,-73.83408667371911,Plaza
Co-op City,40.87429419303012,-73.82993910812398,Dekruif Place,40.87552693036084,-73.8290464457296,Road
Co-op City,40.87429419303012,-73.82993910812398,Kennedy Fried Chicken & Pizza,40.876651,-73.829092,Fried Chicken Joint
Co-op City,40.87429419303012,-73.82993910812398,The Batcave,40.87334146925606,-73.824902549192,General Travel
Co-op City,40.87429419303012,-73.82993910812398,Wifey House,40.87475,-73.829325,Residential Building (Apartment / Condo)
Co-op City,40.87429419303012,-73.82993910812398,Mta Bus - Bxm7,40.87596,-73.829025,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,Kennedy's,40.87680662096625,-73.82962703704834,Fast Food Restaurant
Co-op City,40.87429419303012,-73.82993910812398,JASA Dreiser Senior Center,40.87656057899373,-73.82931373915075,Community Center
Co-op City,40.87429419303012,-73.82993910812398,MTA New York City Bus/Bus Company - Bx23/Bx30/Bx38/Q50LTD @ Baychester Avenue and Donizetti Place,40.875165060626685,-73.83398329007592,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,120 Bellamy Loop,40.872412,-73.826302,Building
Co-op City,40.87429419303012,-73.82993910812398,Bay Park Center For Nursing & Rehabilitation,40.879411,-73.829178,Doctor's Office
Co-op City,40.87429419303012,-73.82993910812398,P.S. 176X @ Truman HS,40.874320202353196,-73.83313324473704,High School
Co-op City,40.87429419303012,-73.82993910812398,100 Alcott Place,40.87207580742671,-73.83021429155808,Building
Co-op City,40.87429419303012,-73.82993910812398,Quality Market,40.876651,-73.829092,Market
Co-op City,40.87429419303012,-73.82993910812398,Compare Foods,40.87064708163781,-73.82842469863137,Miscellaneous Shop
Co-op City,40.87429419303012,-73.82993910812398,Kiddie Park,40.87246322631836,-73.82585144042969,Playground
Co-op City,40.87429419303012,-73.82993910812398,Section 4 Garage (Co Op City),40.872459411621094,-73.82584381103516,Parking
Co-op City,40.87429419303012,-73.82993910812398,The Dumpling Cove,40.871871,-73.832081,Caribbean Restaurant
Co-op City,40.87429419303012,-73.82993910812398,Mta BX23 To Pelham Bay,40.877952,-73.829543,Bus Line
Co-op City,40.87429419303012,-73.82993910812398,Givens Creek Park,40.878337,-73.829072,Park
Co-op City,40.87429419303012,-73.82993910812398,Co op City Barber Shop,40.87614822387695,-73.82881927490234,Salon / Barbershop
Co-op City,40.87429419303012,-73.82993910812398,Young Israel of Co-op City,40.876363,-73.829089,Synagogue
Co-op City,40.87429419303012,-73.82993910812398,PS 176x,40.875268020644405,-73.83277593291021,School
Co-op City,40.87429419303012,-73.82993910812398,PS 178 Dr Selman Waksman School,40.8751335144043,-73.83333587646484,School
Co-op City,40.87429419303012,-73.82993910812398,MTA MaBSTOA Bus Bx23 / Bx30 / Bx38 / Q50 at Donizetti Place & Baychester Ave (Section 1),40.87618793183889,-73.833838139328,Bus Station
Co-op City,40.87429419303012,-73.82993910812398,Arby's,40.8704113,-73.828606,Fast Food Restaurant
Co-op City,40.87429419303012,-73.82993910812398,Co-Op City Bldg 20,40.871357588436425,-73.82640216784237,Residential Building (Apartment / Condo)
Co-op City,40.87429419303012,-73.82993910812398,Co-Op City Boulevard,40.873005,-73.824482,Other Great Outdoors
Co-op City,40.87429419303012,-73.82993910812398,Miss Penny Cleaners,40.876651,-73.829092,Laundry Service
Co-op City,40.87429419303012,-73.82993910812398,MTA MaBSTOA Bus Bx23 / Bx28 / Bx38 / Q50 / BxM7 at Bellamy Loop N. / S. / Co-op City Blvd (Section 3),40.873074871194376,-73.82508873939514,Bus Station
Co-op City,40.87429419303012,-73.82993910812398,Dreiser Auditorium,40.8763808729142,-73.82909547946035,Jazz Club
Co-op City,40.87429419303012,-73.82993910812398,Boa nail,40.8755735896155,-73.82874511471687,Nail Salon
Co-op City,40.87429419303012,-73.82993910812398,Pure Romance Parties By Amy,40.87679203333333,-73.83047571666667,Gift Shop
Co-op City,40.87429419303012,-73.82993910812398,Modell's Sporting Goods,40.87258438248175,-73.8295319986003,Sporting Goods Shop
Co-op City,40.87429419303012,-73.82993910812398,pay half,40.87262433703659,-73.82961815357989,Accessories Store
Co-op City,40.87429419303012,-73.82993910812398,Ethan's Health Mart,40.8780403137207,-73.82823944091797,Pharmacy
Co-op City,40.87429419303012,-73.82993910812398,ATN Check Cashing,40.868719,-73.83370699999999,Financial or Legal Service
Co-op City,40.87429419303012,-73.82993910812398,Dr. Shanock,40.87210464477539,-73.82986450195312,Dentist's Office
Co-op City,40.87429419303012,-73.82993910812398,St Michael's RC Church,40.87581491920227,-73.82782037856116,Church
Co-op City,40.87429419303012,-73.82993910812398,Section 4 Sprinklers (Co Op City),40.87246322631836,-73.82585144042969,Pool
Co-op City,40.87429419303012,-73.82993910812398,project Hope,40.870714,-73.827772,Residential Building (Apartment / Condo)
Co-op City,40.87429419303012,-73.82993910812398,NYRP Greening NYC Co-op City,40.87460020948432,-73.82571397582744,Other Great Outdoors
Co-op City,40.87429419303012,-73.82993910812398,Astor Little League,40.87450561518339,-73.8257181672451,Baseball Field
Co-op City,40.87429419303012,-73.82993910812398,Co-op city building 18,40.872101422912536,-73.82940440616704,Residential Building (Apartment / Condo)
Co-op City,40.87429419303012,-73.82993910812398,H&R Block,40.87697982788086,-73.82952117919922,Financial or Legal Service
Co-op City,40.87429419303012,-73.82993910812398,The Bribas,40.870755,-73.832439,Professional & Other Places
Co-op City,40.87429419303012,-73.82993910812398,Harvest Restoration Ministries,40.877784729003906,-73.8292465209961,Church
Co-op City,40.87429419303012,-73.82993910812398,Shining Star Deli & Grocery,40.876249,-73.8496,Convenience Store
Co-op City,40.87429419303012,-73.82993910812398,Circle Of Christ Church,40.876651,-73.829092,Church
Co-op City,40.87429419303012,-73.82993910812398,PS 176x @ PS 153,40.873046875,-73.83334350585938,School
Co-op City,40.87429419303012,-73.82993910812398,Middle school 180,40.873203000000004,-73.831749,Middle School
Co-op City,40.87429419303012,-73.82993910812398,Basement Laundromat,40.8716090743561,-73.82598812459277,Laundry Service
Co-op City,40.87429419303012,-73.82993910812398,wicked toy creation Studio,40.876552000000004,-73.826704,Art Gallery
Co-op City,40.87429419303012,-73.82993910812398,FDNY Engine 38/Ladder 51,40.878007000000004,-73.84648100000001,Fire Station
Co-op City,40.87429419303012,-73.82993910812398,Bravo Supermarket,40.869659423828125,-73.82887268066406,Shop & Service
Co-op City,40.87429419303012,-73.82993910812398,Q50,40.8720355296404,-73.82592494311888,Bus Line
Eastchester,40.887555677350775,-73.82780644716412,Department Of Sanitation Bx 12,40.88823891399053,-73.82876808947316,Building
Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.88538419291817,-73.8280987591753,Donut Shop
Eastchester,40.887555677350775,-73.82780644716412,Dyre Ave Diner,40.887968729082246,-73.83141284372412,Diner
Eastchester,40.887555677350775,-73.82780644716412,NYCT - Dyre Ave CRC (5),40.8879373791024,-73.83147704066522,Metro Station
Eastchester,40.887555677350775,-73.82780644716412,Bronx Auto Spring Service,40.886225,-73.826804,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Conners Ave Foot Bridge,40.885686654156004,-73.82771124792224,Bridge
Eastchester,40.887555677350775,-73.82780644716412,"Bee Line 60, 61, 62 MTA Bx16, Bx30 (Boston Road/Conner St)",40.88580984751669,-73.82805491348807,Bus Station
Eastchester,40.887555677350775,-73.82780644716412,MTA New York City Bus/Bee Line - Bx16/Bx30/W60/W61/W62 (Pelham/Co-op City/White Plains/Port Chester) @ Boston Road and Conner Street,40.88594,-73.82787,Bus Stop
Eastchester,40.887555677350775,-73.82780644716412,Nuplus Towing & Recovery,40.888304766142305,-73.8300521671772,Business Service
Eastchester,40.887555677350775,-73.82780644716412,Cozy Cottage Restaurant,40.88633207186384,-73.82761561924221,Diner
Eastchester,40.887555677350775,-73.82780644716412,Complete Auto Body,40.886871,-73.826109,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Boston Post Road,40.94989288545516,-73.73087474338882,Road
Eastchester,40.887555677350775,-73.82780644716412,McDonald's,40.88563631373264,-73.82683955509486,Fast Food Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Mario's Pizza,40.88862762439113,-73.83126012557018,Pizza Place
Eastchester,40.887555677350775,-73.82780644716412,Clean Rite Cleaners,40.88881426872884,-73.83011301493987,Laundry Service
Eastchester,40.887555677350775,-73.82780644716412,Mobil Gas Station,40.88545608520508,-73.82817840576172,Gas Station
Eastchester,40.887555677350775,-73.82780644716412,Foodz to go,40.889722,-73.83099,Caribbean Restaurant
Eastchester,40.887555677350775,-73.82780644716412,MTA Subway - Eastchester/Dyre Ave (5),40.88798538407525,-73.83138309969671,Metro Station
Eastchester,40.887555677350775,-73.82780644716412,Freckle's Juice,40.88878559548764,-73.83117532757048,Juice Bar
Eastchester,40.887555677350775,-73.82780644716412,Adil Newsstand & Grocery,40.888433208510854,-73.83127682668768,Convenience Store
Eastchester,40.887555677350775,-73.82780644716412,BP,40.88489121666667,-73.826546,Gas Station
Eastchester,40.887555677350775,-73.82780644716412,Mavis Discount Tire,40.8859039075405,-73.8273364305496,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Sunoco,40.885405,-73.828125,Gas Station
Eastchester,40.887555677350775,-73.82780644716412,Bolt Bus NY to Boston,40.88783178728228,-73.82623510652449,Bus Line
Eastchester,40.887555677350775,-73.82780644716412,Bee Line 60 Bus,40.887887055448815,-73.8237476348877,Bus Line
Eastchester,40.887555677350775,-73.82780644716412,BowlerLand,40.88601990111869,-73.82320747767668,Bowling Alley
Eastchester,40.887555677350775,-73.82780644716412,Quality Tile Corp (Warehouse),40.88704,-73.829557,Furniture / Home Store
Eastchester,40.887555677350775,-73.82780644716412,Eastchester Bridge,40.88795232036831,-73.82361354190147,Bridge
Eastchester,40.887555677350775,-73.82780644716412,Dyre Fish Market,40.889317642958616,-73.83145257358296,Seafood Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Boston Road & Conner Street,40.885989901325885,-73.82791109850518,Intersection
Eastchester,40.887555677350775,-73.82780644716412,Fish & Ting,40.885656,-73.829197,Caribbean Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Paradise Discount Tire And Wheels,40.889112,-73.828733,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Goodyear,40.88561216795733,-73.82765381071968,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Bruce's Discount Tire,40.8857,-73.828844,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Xing Lung Chinese Restaurant,40.8887854684858,-73.83122576835156,Chinese Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Imperial beverage center,40.889146992600836,-73.82929692582755,Food & Drink Shop
Eastchester,40.887555677350775,-73.82780644716412,Co-Op City Tire,40.88558340430584,-73.8276149831509,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Dyre Deli Grocery,40.88823525219036,-73.8312823268945,Deli / Bodega
Eastchester,40.887555677350775,-73.82780644716412,R R limo service,40.889129638671875,-73.82881927490234,Taxi
Eastchester,40.887555677350775,-73.82780644716412,MTA Bus - BX 16,40.88790343813609,-73.83125388185631,Bus Station
Eastchester,40.887555677350775,-73.82780644716412,Dunn Sport,40.885597,-73.82938399999999,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,New York Chicken & Grill,40.888248443603516,-73.8316650390625,Fast Food Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Royal Caribbean Bakery,40.888249,-73.831661,Caribbean Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Faithy's Kitchen,40.889631712697266,-73.83128038311025,Caribbean Restaurant
Eastchester,40.887555677350775,-73.82780644716412,Novare Biologistics,40.890233,-73.828918,Office
Eastchester,40.887555677350775,-73.82780644716412,MTA - Bx16,40.887976617920586,-73.83130186047408,Bus Line
Eastchester,40.887555677350775,-73.82780644716412,Hostess Cakes,40.884608,-73.827487,Bakery
Eastchester,40.887555677350775,-73.82780644716412,Bee Line Bus - Route 55 @ Light Street and Dyre Avenue,40.887991511726895,-73.83095067915109,Bus Line
Eastchester,40.887555677350775,-73.82780644716412,Davita Boston Post Road Dialysis Center,40.885513,-73.829854,Medical Center
Eastchester,40.887555677350775,-73.82780644716412,Herbalife,40.885262483095396,-73.82537354030872,Factory
Eastchester,40.887555677350775,-73.82780644716412,Olivet Gospel Church,40.889419000000004,-73.830912,Church
Eastchester,40.887555677350775,-73.82780644716412,dyre ave secor substation,40.887973,-73.832254,Building
Eastchester,40.887555677350775,-73.82780644716412,Metro Truck & Tire Service,40.886464,-73.824288,Professional & Other Places
Eastchester,40.887555677350775,-73.82780644716412,Top Value Pharmacy,40.8883002025621,-73.83127806552507,Pharmacy
Eastchester,40.887555677350775,-73.82780644716412,Bronx Auto Care,40.88494772585078,-73.83018677550378,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,the bee-line system (55),40.88583333333333,-73.82694444444444,Bus Line
Eastchester,40.887555677350775,-73.82780644716412,African Hair Braiding,40.88874435424805,-73.83113098144531,Salon / Barbershop
Eastchester,40.887555677350775,-73.82780644716412,Dyre Hardware,40.888888,-73.831019,Hardware Store
Eastchester,40.887555677350775,-73.82780644716412,Victory Auto Outlet,40.885283,-73.82879799999999,Auto Dealership
Eastchester,40.887555677350775,-73.82780644716412,4 Star Auto Glass,40.885905,-73.82732299999999,Automotive Shop
Eastchester,40.887555677350775,-73.82780644716412,Victory Mitsubishi,40.8853427,-73.8287865,Auto Dealership
Eastchester,40.887555677350775,-73.82780644716412,MTA Bus & Bee Line Bx16/W52 @ Dyre Avenue and Light Street,40.88816692651784,-73.83152504085197,Bus Stop
Eastchester,40.887555677350775,-73.82780644716412,"MTA MaBSTOA & Bee-Line Bus: (Bx16, BL 52, 55)",40.88800860085501,-73.83133279875986,Bus Station
Eastchester,40.887555677350775,-73.82780644716412,Hilltop Auto Salvage,40.887108000000005,-73.826148,Automotive Shop
